student_id,age,gender,academic_level,study_hours,self_study_hours,online_classes_hours,social_media_hours,gaming_hours,screen_time_hours,sleep_hours,exercise_minutes,caffeine_intake_mg,part_time_job,upcoming_deadline,internet_quality,mental_health_score,focus_index,productivity_score,exam_score,burnout_level
202,22,Male,College,3.7,1.02,0.96,3.98,0.64,6.97,7.67,16,146,1,0,Average,3,45.7,92.02,26.21,5.07
203,18,Female,College,2.35,4.54,0.72,5.29,3.13,11.91,7.25,113,491,1,0,Good,8,21.27,48.26,59.59,5.4875
204,24,Male,High School,6.58,1.54,1.03,2.44,3.75,9.34,5.77,78,375,1,0,Poor,7,39.59,61.3,21.38,4.7525
205,18,Other,College,2.79,3.6,1.67,2.13,3.14,8.22,4.45,80,450,1,0,Average,2,12.55,79.59,40.11,5.975
206,21,Female,College,6.72,4.02,0.9,4.26,3.11,5.05,6.57,67,110,0,1,Good,1,14.38,75.1,80.14,5.4350000000000005
207,18,Other,College,4.62,2.55,0.08,4.33,0.26,7.89,8.0,119,388,0,0,Poor,5,32.33,88.45,39.29,4.805
208,19,Other,High School,3.57,3.1,3.7,4.64,0.5,9.36,8.63,58,207,1,0,Poor,2,48.33,56.68,14.18,5.842499999999999
209,22,Female,College,2.15,2.19,3.13,3.72,0.28,3.46,7.32,108,240,1,0,Good,9,49.58,39.27,84.67,2.715
210,20,Female,College,8.49,0.65,3.95,1.48,3.89,4.85,6.86,8,435,1,1,Poor,2,24.14,57.93,96.11,4.3675
211,19,Female,College,3.64,3.72,3.5,2.62,3.74,10.75,8.48,73,328,0,0,Poor,2,17.8,60.22,60.56,5.7225
212,22,Male,College,2.56,1.44,1.46,4.24,3.95,11.24,6.92,102,364,0,0,Poor,2,28.19,74.4,4.6,6.640000000000001
213,24,Male,College,4.6,1.69,0.73,3.01,0.54,10.28,4.94,18,199,0,1,Poor,4,29.08,92.23,94.04,6.0875
214,22,Male,College,8.96,4.67,1.69,2.24,0.66,3.39,7.74,43,349,0,0,Good,4,28.86,24.51,48.88,3.4725
215,22,Other,College,2.15,4.73,4.09,3.86,1.22,3.02,6.41,85,152,0,1,Average,2,26.32,76.65,75.21,4.6175
216,23,Male,College,5.47,0.85,2.79,3.25,3.76,10.47,6.96,96,424,0,0,Good,6,25.45,57.84,43.08,5.19
217,18,Male,High School,6.48,4.23,1.61,5.55,0.49,9.29,5.76,32,331,0,1,Good,4,39.88,66.67,94.62,6.27
218,18,Male,College,7.66,2.24,0.01,5.28,3.37,7.52,7.7,118,263,0,1,Good,3,35.59,72.26,52.99,5.525
219,18,Other,High School,8.08,1.63,1.07,3.9,2.65,9.33,4.59,78,474,1,1,Good,2,44.05,41.63,5.72,6.66
220,20,Other,High School,6.63,0.62,3.3,3.73,3.23,7.83,5.38,75,22,1,0,Poor,6,41.75,21.05,2.31,5.045
221,21,Male,High School,2.14,4.68,1.64,2.27,0.25,5.66,6.03,61,130,0,1,Poor,5,39.67,61.73,4.19,4.225
222,21,Female,High School,8.46,0.33,2.38,4.47,2.03,4.29,7.14,95,147,0,0,Poor,1,43.78,95.87,56.87,5.155
223,24,Female,High School,3.87,2.99,4.62,1.86,0.54,8.39,5.56,104,69,0,0,Poor,7,41.56,70.71,54.25,4.4225
224,24,Male,College,5.88,4.65,4.98,2.23,0.08,6.3,4.92,4,431,1,1,Average,2,10.21,14.85,59.48,5.4025
225,23,Female,High School,5.63,3.46,1.79,2.07,3.5,9.81,7.72,95,356,0,0,Average,6,13.88,86.34,92.83,4.54
226,17,Male,High School,6.5,2.15,1.11,3.05,1.65,7.6,6.68,91,164,0,0,Poor,6,39.6,47.13,68.56,4.4925
227,19,Female,High School,9.71,0.08,2.93,1.34,1.8,11.18,4.12,63,478,0,0,Poor,5,35.58,28.29,2.46,5.85
228,18,Male,High School,9.99,3.59,2.91,5.83,0.32,3.09,6.1,3,150,1,0,Good,2,26.94,60.69,71.65,5.205
229,21,Other,College,3.96,3.95,3.35,1.64,1.18,8.18,4.29,40,203,1,0,Good,2,18.91,71.71,89.97,5.8825
230,17,Other,College,9.58,0.99,2.22,3.4,1.87,8.28,6.68,108,326,0,0,Good,1,45.28,30.57,72.7,6.0
231,18,Male,High School,9.43,0.79,4.56,2.09,1.32,10.3,7.16,8,159,1,0,Good,3,48.11,72.94,18.68,5.5575
232,21,Other,College,5.26,2.7,3.43,2.71,0.63,8.77,8.7,21,60,0,1,Poor,5,46.08,60.43,58.89,4.445
233,24,Other,High School,4.62,4.69,3.5,4.5,1.11,5.55,7.74,78,159,1,1,Poor,5,17.92,18.46,73.25,4.3275
234,24,Male,College,2.38,4.14,2.9,1.18,0.21,4.97,8.73,30,417,0,0,Poor,7,11.23,92.74,63.11,2.6049999999999995
235,20,Male,High School,1.36,0.58,2.38,1.36,2.96,8.07,5.14,69,433,1,1,Good,6,23.46,23.86,50.17,4.5725
236,21,Other,College,1.36,0.12,4.15,2.71,1.99,9.93,8.4,108,304,0,0,Average,6,48.88,72.32,95.37,4.56
237,19,Female,High School,2.32,2.4,1.69,1.69,0.01,9.73,8.08,65,341,0,1,Average,3,19.39,21.78,94.69,5.085
238,18,Other,High School,6.35,0.66,4.66,2.61,3.08,5.83,8.61,60,92,0,1,Average,3,41.14,42.97,71.22,4.2075
239,18,Other,High School,7.35,0.16,3.94,5.49,0.88,8.2,8.36,42,27,0,0,Good,1,38.72,58.42,29.21,6.0825
240,17,Female,College,3.97,2.58,2.24,5.28,2.64,4.25,8.86,57,346,1,0,Good,8,26.41,19.74,99.35,3.1675000000000004
241,17,Female,High School,6.6,0.72,1.44,5.91,0.02,3.68,4.87,90,473,1,1,Poor,9,38.37,84.15,68.84,3.93
242,24,Male,College,7.42,3.61,0.29,3.89,2.64,7.33,5.06,4,208,0,1,Average,2,39.37,83.34,51.57,6.04
243,17,Male,College,4.67,4.55,1.93,4.22,1.14,8.93,5.27,118,71,0,0,Good,1,32.65,37.32,80.94,6.72
244,18,Female,High School,7.04,2.73,1.25,3.71,2.13,8.42,5.1,102,11,1,1,Average,5,16.02,50.15,92.33,5.5075
245,20,Female,High School,5.24,0.01,2.19,4.25,1.53,11.42,7.55,104,267,0,1,Average,5,31.43,55.72,73.15,5.78
246,18,Female,College,9.9,2.51,3.13,5.93,1.94,10.64,7.01,11,205,0,0,Poor,9,15.57,59.29,9.38,5.140000000000001
247,24,Male,College,5.84,4.08,0.88,4.91,0.06,3.34,7.86,66,493,1,1,Average,3,39.76,77.15,71.73,4.3475
248,22,Female,High School,1.57,0.18,2.51,2.29,1.04,9.55,4.48,6,314,1,0,Poor,4,26.44,18.4,60.24,5.84
249,20,Other,College,2.85,3.83,1.42,2.38,1.87,9.83,7.12,70,265,1,0,Poor,7,41.12,43.85,45.34,4.5225
250,24,Other,College,4.05,2.06,0.49,1.04,1.65,4.65,8.23,96,185,1,1,Poor,6,14.31,18.89,47.14,2.865
251,23,Female,High School,4.42,1.88,3.04,5.18,2.41,7.35,5.21,116,237,1,1,Good,9,17.09,52.43,77.2,4.58
252,17,Female,High School,6.42,4.2,2.08,5.3,0.21,4.76,5.27,32,166,0,0,Good,3,34.64,23.69,78.17,5.4475
253,24,Female,College,1.9,3.24,1.57,5.15,0.78,10.57,8.29,119,178,0,0,Good,5,25.7,63.62,99.34,5.6075
254,17,Male,High School,7.63,1.6,2.89,5.42,2.82,10.58,4.31,26,461,1,1,Average,7,48.19,46.11,2.22,6.172499999999999
255,17,Female,College,4.69,2.23,0.22,4.69,0.27,7.16,8.61,43,482,1,1,Poor,4,12.19,61.5,66.05,4.8100000000000005
256,23,Female,High School,6.24,3.97,4.85,5.35,2.88,4.52,8.78,118,223,0,1,Average,8,25.67,41.53,94.17,3.2725
257,23,Male,High School,6.66,3.06,3.28,5.98,1.35,5.35,5.95,30,419,1,0,Poor,6,29.57,46.46,56.37,4.845
258,18,Female,College,8.84,3.83,4.27,5.48,2.65,11.93,8.23,8,156,0,0,Average,3,38.33,64.55,79.04,6.545
259,19,Other,High School,6.43,0.82,1.03,1.67,2.04,4.86,7.94,67,283,0,0,Poor,3,29.44,62.24,43.08,3.8975
260,24,Female,College,1.51,2.67,0.99,3.56,2.64,8.1,7.7,113,112,0,1,Good,7,28.81,47.51,22.13,4.24
261,23,Male,High School,7.7,3.09,4.75,3.79,0.86,6.23,4.27,58,105,0,1,Average,8,49.29,38.11,97.01,4.4375
262,24,Male,College,2.58,1.72,4.54,2.39,1.07,8.09,5.85,90,253,1,1,Poor,6,21.92,46.14,84.27,4.657500000000001
263,24,Male,High School,9.76,1.04,1.07,4.22,3.38,8.56,7.34,84,428,0,1,Poor,5,17.76,23.77,29.96,5.11
264,22,Female,High School,6.57,0.2,2.4,4.85,0.76,8.91,7.94,68,399,1,1,Average,5,38.62,48.28,6.33,5.205
265,18,Male,College,3.52,0.11,2.67,3.3,0.01,8.58,5.2,74,392,0,0,Poor,8,28.48,26.93,47.57,4.67
266,22,Other,High School,7.6,2.03,2.74,3.1,0.75,11.18,4.84,44,289,1,0,Average,3,25.83,47.92,18.26,6.61
267,17,Male,College,7.11,4.44,2.05,3.74,1.36,5.25,4.84,13,451,1,0,Average,5,23.89,46.28,3.42,4.7875
268,18,Female,College,7.54,1.79,1.01,4.89,0.12,8.08,8.12,45,135,0,0,Average,3,38.11,37.83,17.65,5.4625
269,22,Other,College,5.74,3.31,3.71,3.98,1.94,10.0,7.45,14,180,1,1,Average,8,48.03,77.6,63.93,4.6325
270,17,Male,College,9.97,2.86,1.81,2.5,0.13,6.49,5.76,98,180,1,1,Good,7,37.33,86.89,52.36,4.0575
271,22,Female,High School,3.95,0.51,1.87,1.19,2.79,3.68,6.29,105,83,1,1,Poor,6,23.72,81.99,84.02,3.145
272,17,Male,High School,7.01,3.3,3.27,2.3,1.04,8.18,7.22,75,77,1,1,Good,4,29.49,23.36,52.41,4.815
273,23,Other,High School,3.06,1.15,2.28,1.25,0.89,10.12,6.54,64,15,0,0,Poor,8,24.44,28.58,77.06,4.2075
274,24,Other,High School,7.55,1.03,4.93,3.63,0.4,3.16,8.95,64,256,0,0,Poor,8,16.37,13.52,14.01,2.46
275,18,Other,College,3.99,4.99,1.83,1.87,1.97,9.81,6.51,60,216,1,0,Poor,4,32.25,58.64,31.54,5.2925
276,20,Other,High School,9.06,0.31,2.6,3.52,3.55,5.04,6.06,21,133,1,1,Average,4,32.68,64.3,97.83,4.625
277,21,Male,High School,1.14,4.87,3.19,3.94,0.75,5.02,6.97,101,401,0,0,Poor,9,46.6,32.72,22.02,3.2475
278,18,Female,College,6.57,0.08,1.71,4.17,0.47,3.78,5.41,21,385,0,0,Average,1,49.3,48.03,39.37,5.385
279,24,Other,College,6.59,1.47,3.53,4.05,2.13,11.61,8.11,77,239,1,0,Average,6,46.05,82.54,48.18,5.3875
280,23,Other,High School,7.01,2.03,4.23,4.74,0.41,11.41,4.22,71,246,1,1,Average,4,45.37,54.66,55.66,6.9825
281,20,Male,High School,6.87,1.48,3.14,1.78,0.13,4.51,7.65,13,473,0,0,Good,8,21.52,63.1,65.76,2.6599999999999997
282,23,Male,College,6.93,4.75,2.24,4.55,1.47,4.03,8.11,38,88,0,1,Poor,7,10.2,31.38,47.35,3.3675
283,21,Other,High School,2.83,0.4,1.83,4.05,3.61,3.31,6.35,22,151,1,0,Good,8,28.34,95.53,82.6,3.2525000000000004
284,23,Male,High School,2.58,2.09,0.02,5.78,2.36,4.49,4.78,76,148,0,0,Poor,8,17.49,23.33,91.85,4.3725000000000005
285,24,Other,High School,1.54,0.84,1.48,5.8,1.74,10.28,6.17,107,37,1,1,Poor,7,11.29,29.46,86.96,5.7275
286,18,Female,College,3.71,4.39,0.52,4.89,1.57,4.28,5.01,88,224,0,0,Average,7,21.46,45.6,31.63,4.29
287,20,Female,College,3.15,2.59,0.75,2.78,0.68,5.65,8.76,114,213,0,1,Good,1,24.9,35.11,94.84,4.6675
288,19,Other,High School,4.08,2.72,2.21,1.94,3.33,4.44,6.85,103,428,1,0,Average,8,40.93,22.29,6.77,2.8825000000000003
289,17,Female,College,7.33,4.96,2.22,1.13,0.21,5.16,7.88,16,128,1,0,Good,5,25.6,35.56,39.29,3.3525
290,21,Female,College,7.78,0.81,4.07,1.05,3.49,4.92,5.04,56,356,1,1,Good,3,17.38,90.01,86.19,4.4825
291,21,Male,College,3.46,1.39,2.52,3.42,1.07,3.81,8.07,73,204,0,1,Good,4,31.24,78.66,29.8,3.79
292,18,Male,High School,7.59,4.28,1.01,1.77,0.45,3.37,4.5,89,15,1,0,Good,9,48.22,34.68,47.92,2.91
293,19,Male,College,3.88,0.57,0.58,4.08,2.01,10.04,7.53,38,206,0,0,Poor,6,47.88,67.99,52.04,5.147499999999999
294,21,Other,College,1.46,1.0,1.96,5.67,0.03,4.54,4.56,73,141,0,0,Average,8,34.03,83.41,3.3,4.4125
295,19,Female,College,4.69,1.94,3.78,3.83,3.42,10.08,6.12,102,63,0,1,Poor,7,26.12,20.33,57.31,5.1975
296,20,Male,College,3.3,4.21,4.62,2.96,0.13,4.88,6.97,118,346,0,0,Poor,3,37.41,91.73,56.58,4.4675
297,21,Other,High School,5.17,0.78,4.09,3.34,0.79,7.06,4.55,58,137,0,0,Good,7,21.07,17.9,35.14,4.7125
298,20,Other,College,9.63,2.41,4.04,4.41,2.0,6.56,6.36,3,452,0,0,Average,6,24.66,61.2,17.5,4.6525
299,18,Male,High School,5.47,1.63,0.42,2.34,0.36,10.49,7.2,20,180,0,1,Average,4,32.99,15.05,3.07,5.4075
300,19,Male,High School,2.42,1.81,4.96,5.54,1.54,5.23,5.63,57,476,1,0,Good,1,30.49,55.72,35.69,6.035
301,19,Male,College,3.23,2.38,2.07,3.04,0.22,6.48,4.48,96,420,0,1,Poor,5,35.68,86.81,95.04,5.01
302,24,Male,High School,4.7,0.47,2.28,1.89,0.03,10.53,4.4,91,217,1,1,Average,8,46.64,68.85,20.9,5.005
303,22,Female,High School,6.62,2.54,4.77,5.25,2.13,10.56,4.63,57,329,0,1,Poor,1,27.94,48.9,27.73,7.545
304,19,Other,College,1.52,2.47,3.93,5.04,2.21,5.58,7.68,52,24,1,0,Average,6,22.61,61.95,95.72,4.235
305,20,Male,College,9.99,2.57,4.8,5.27,1.27,8.47,5.55,98,21,0,1,Good,3,33.17,43.55,67.33,6.2975
306,22,Male,College,6.13,1.49,0.28,3.49,3.4,4.04,4.73,0,0,0,1,Good,8,14.73,57.37,96.95,3.6999999999999997
307,20,Female,High School,4.28,1.69,2.77,5.18,0.23,7.81,8.93,9,453,0,1,Average,6,16.2,89.44,14.21,4.515
308,24,Male,College,1.03,0.18,3.61,3.51,2.88,5.37,7.42,45,459,1,0,Poor,4,48.7,68.55,85.34,4.365
309,19,Other,College,7.9,1.31,2.67,2.59,1.46,4.64,8.9,67,439,0,1,Good,1,14.74,82.33,67.51,4.3325
310,21,Other,College,7.69,3.33,2.0,2.81,1.78,8.7,6.45,29,378,0,1,Poor,9,17.51,79.67,31.6,4.015000000000001
311,24,Male,High School,4.68,1.46,3.03,5.65,0.95,8.75,7.5,0,319,0,1,Average,9,20.04,47.02,86.84,4.475
312,17,Male,College,7.28,3.37,4.5,5.29,1.18,6.14,4.89,25,261,1,1,Average,1,46.99,66.1,43.4,6.385
313,21,Female,High School,4.55,4.85,4.08,5.86,3.06,10.94,7.26,0,460,0,1,Average,5,16.09,73.82,90.79,6.135
314,21,Other,College,8.79,2.77,3.04,3.75,2.31,6.35,4.57,48,497,1,1,Good,5,42.48,15.96,98.26,5.1325
315,19,Male,College,8.48,2.17,2.5,5.92,0.94,10.43,6.28,99,1,1,1,Good,2,29.72,20.9,93.93,7.0175
316,20,Other,High School,5.21,1.42,3.42,1.21,3.04,9.96,7.89,87,437,1,0,Poor,7,26.44,98.19,92.73,4.07
317,19,Other,College,5.33,0.19,0.95,5.29,0.23,5.96,5.75,110,347,1,1,Average,8,30.14,62.74,87.36,4.375
318,22,Male,High School,8.8,3.24,2.62,1.14,0.18,3.77,7.4,74,313,0,0,Average,9,31.62,79.44,69.47,2.1274999999999995
319,22,Male,College,4.57,3.24,3.46,2.78,3.54,6.06,7.0,82,79,1,1,Average,4,18.86,83.3,87.71,4.459999999999999
320,17,Other,High School,6.8,2.68,0.93,5.91,0.82,3.66,8.88,66,499,0,0,Poor,7,32.27,33.53,67.47,3.4225
321,19,Other,High School,2.78,2.41,0.5,5.22,3.49,3.76,5.61,57,213,0,1,Good,4,22.17,98.63,93.92,4.842499999999999
322,18,Other,High School,3.28,4.9,1.79,5.36,2.14,6.95,8.58,16,191,1,1,Average,3,12.73,64.4,63.18,5.1825
323,17,Male,College,8.29,3.58,0.65,2.5,3.84,4.24,4.94,39,144,1,0,Good,4,24.86,93.84,62.38,4.45
324,20,Other,High School,4.68,4.1,3.97,1.63,1.61,11.02,6.54,112,403,1,1,Average,3,30.93,95.59,62.19,5.7775
325,24,Other,High School,2.71,0.07,3.37,3.42,1.75,9.37,5.73,21,145,1,0,Poor,5,39.73,47.39,35.97,5.515
326,22,Other,College,3.64,0.37,1.74,3.58,3.9,5.2,5.16,30,161,1,0,Poor,5,33.37,80.34,62.05,4.654999999999999
327,17,Male,High School,6.81,3.1,1.59,2.87,2.89,4.3,5.51,53,387,1,1,Average,4,33.72,63.27,31.03,4.415
328,17,Other,High School,2.97,2.21,1.93,4.74,3.58,9.01,8.04,3,148,1,0,Average,6,15.61,64.58,16.63,4.9275
329,20,Male,High School,6.66,0.53,3.97,4.52,1.67,9.75,6.71,87,150,1,0,Average,4,29.05,45.86,12.14,5.89
330,24,Other,College,5.01,0.52,2.16,3.61,1.17,7.18,6.25,14,234,0,0,Good,8,33.31,90.18,93.45,4.135
331,22,Other,College,2.54,0.9,3.52,2.01,0.37,3.38,4.91,76,293,0,1,Good,5,22.6,31.8,28.68,3.8699999999999997
332,17,Female,High School,1.16,0.4,1.44,4.8,1.84,10.1,5.67,68,335,1,1,Average,2,15.66,19.69,63.82,6.8075
333,17,Other,High School,3.66,1.87,0.5,2.34,0.94,11.47,4.78,65,464,1,1,Average,8,49.47,89.07,14.49,5.2575
334,22,Female,High School,6.49,2.44,2.52,5.77,1.59,4.46,6.26,60,258,0,1,Good,5,42.66,29.43,88.05,4.7425
335,19,Male,College,7.84,3.2,1.95,2.18,0.01,11.18,4.0,65,115,1,1,Average,8,25.81,73.81,4.62,5.34
336,17,Male,College,2.08,0.36,3.92,1.95,0.1,10.04,8.68,37,206,1,1,Poor,3,48.87,66.08,12.62,5.0775
337,22,Other,High School,2.03,4.54,2.81,4.38,0.75,7.9,4.58,1,290,0,1,Poor,4,10.25,97.32,60.51,5.925
338,20,Male,College,8.46,2.24,1.18,2.65,1.51,6.05,6.56,83,119,1,0,Poor,5,24.88,81.77,9.03,4.285
339,20,Male,College,1.49,3.98,3.55,1.5,1.07,4.22,5.02,84,80,0,1,Poor,3,36.03,67.27,20.8,4.425
340,17,Male,High School,3.82,3.33,4.25,5.42,0.78,5.08,5.89,46,342,1,1,Poor,4,37.55,52.81,37.93,5.1525
341,23,Male,High School,8.91,2.26,2.3,3.57,3.9,4.13,5.57,92,192,1,0,Good,4,35.04,78.2,56.48,4.5325
342,18,Male,High School,9.94,0.36,0.44,1.17,3.68,5.4,6.83,93,9,0,0,Good,3,38.75,61.36,15.42,4.1850000000000005
343,19,Other,High School,7.87,1.23,2.47,4.46,3.44,5.75,7.15,12,42,0,1,Average,5,19.49,95.68,0.51,4.515
344,18,Female,College,3.71,2.72,1.63,4.49,3.03,11.03,7.38,95,177,0,0,Good,6,37.03,56.84,54.73,5.535
345,24,Female,High School,5.17,0.62,4.16,4.28,1.26,6.67,7.91,84,89,1,0,Poor,3,18.65,68.23,15.39,5.01
346,17,Other,High School,4.18,2.7,2.01,1.83,1.18,4.23,4.34,103,423,1,1,Good,7,44.57,33.45,62.89,3.68
347,24,Female,High School,8.34,3.68,4.07,5.47,3.05,11.14,8.89,60,96,1,0,Good,6,26.18,29.64,68.25,5.43
348,21,Other,High School,3.23,4.15,4.85,2.5,3.79,7.82,4.25,97,265,1,1,Average,3,12.54,62.36,98.6,5.7675
349,17,Female,High School,9.23,0.12,3.04,1.42,2.51,7.63,7.97,46,439,0,1,Good,6,10.61,94.07,72.58,3.77
350,23,Female,College,5.58,4.96,2.82,2.27,2.63,9.25,8.5,37,426,1,1,Poor,8,20.21,39.49,21.4,3.755
351,24,Female,High School,2.02,3.36,1.95,4.45,1.11,4.04,4.41,36,31,1,1,Good,7,48.53,68.12,76.13,4.27
352,17,Other,College,6.52,2.99,3.72,3.33,1.2,3.66,7.69,38,454,1,0,Average,4,38.92,21.42,95.55,3.825
353,20,Male,College,2.5,4.64,4.31,2.56,0.65,3.56,5.92,29,243,1,1,Average,6,13.02,53.83,58.84,3.5500000000000003
354,20,Other,High School,2.69,1.68,4.65,3.26,0.84,11.73,5.69,62,306,1,0,Poor,7,20.69,53.48,28.43,5.574999999999999
355,24,Male,High School,9.57,2.47,1.9,5.12,2.93,8.42,8.85,109,272,0,0,Average,6,14.84,72.8,64.9,4.6725
356,24,Female,High School,6.05,4.5,2.06,2.05,0.86,6.69,8.99,106,481,0,1,Good,4,21.75,23.79,99.21,3.9375
357,24,Female,College,2.92,2.8,1.01,4.63,0.39,8.39,4.85,73,439,1,0,Average,2,32.09,95.9,53.57,6.5425
358,22,Female,College,4.12,3.04,2.33,5.4,3.01,9.22,4.52,88,279,1,1,Average,8,27.63,54.33,2.75,5.525
359,22,Female,College,4.42,0.45,0.59,3.71,1.88,9.8,7.76,110,11,0,1,Average,3,10.84,10.26,64.59,5.6875
360,21,Other,College,9.6,3.27,0.62,5.71,0.41,11.2,5.54,52,75,1,0,Average,3,36.14,92.86,36.7,7.0925
361,22,Male,College,1.7,2.13,1.92,3.76,2.37,6.16,7.46,21,368,0,0,Good,4,44.35,20.49,56.82,4.615
362,19,Female,High School,2.74,0.1,1.89,4.2,0.86,4.92,8.55,30,224,0,1,Poor,5,25.77,52.79,3.96,3.8925
363,17,Other,College,8.86,0.75,0.01,4.18,0.84,4.91,4.68,19,417,1,1,Good,7,27.72,50.18,34.77,4.3525
364,23,Male,College,5.61,4.25,4.69,3.56,0.89,9.99,6.09,94,400,1,0,Average,6,48.05,26.84,93.48,5.365
365,19,Male,High School,4.13,2.37,3.0,2.47,0.56,3.47,4.77,79,112,0,0,Good,2,23.45,86.38,31.07,4.7925
366,20,Male,College,7.53,1.37,2.8,2.79,2.35,5.97,7.23,104,439,1,1,Good,3,25.32,80.62,4.5,4.632499999999999
367,24,Female,High School,8.56,4.68,2.1,5.99,2.65,3.08,7.9,58,408,0,1,Good,5,15.27,54.78,65.85,4.0425
368,19,Female,College,3.52,3.36,4.91,1.35,2.95,7.14,7.71,39,484,0,1,Good,4,11.09,26.14,58.26,4.195
369,18,Male,High School,9.44,0.99,4.22,5.85,3.68,11.49,4.07,66,222,1,0,Average,8,42.73,45.52,41.1,6.317500000000001
370,23,Other,High School,1.19,3.16,0.47,1.03,2.69,5.39,5.37,67,115,0,0,Average,9,15.78,16.17,59.45,3.0124999999999997
371,17,Female,College,8.31,1.65,4.19,4.49,3.23,9.25,8.96,59,472,0,1,Poor,3,39.51,58.23,63.09,5.445
372,19,Female,College,7.14,3.29,0.5,1.43,0.93,3.84,7.45,100,403,0,0,Good,2,37.04,36.57,70.44,3.955
373,21,Female,College,9.3,0.72,0.54,5.04,2.11,4.84,5.82,64,129,0,1,Poor,1,36.2,93.83,32.29,5.765
374,20,Female,College,1.75,2.97,0.4,1.65,2.7,9.76,4.63,15,192,1,0,Poor,9,24.23,63.99,38.79,4.444999999999999
375,24,Male,High School,1.5,1.38,1.14,1.98,1.34,10.97,8.53,102,29,0,0,Good,6,14.94,12.81,18.38,4.605
376,22,Female,College,6.53,1.69,4.8,2.29,1.69,10.81,7.66,60,33,1,1,Poor,8,23.93,75.44,29.44,4.36
377,18,Other,College,8.32,3.28,2.95,5.35,0.56,11.3,5.39,35,213,0,0,Average,1,24.15,48.77,35.83,7.5649999999999995
378,22,Male,College,2.01,2.03,4.12,3.94,1.76,5.68,7.71,81,50,1,1,Good,1,40.3,71.89,63.8,5.2275
379,21,Female,College,8.42,2.18,4.42,2.46,0.43,4.43,4.59,65,388,1,1,Average,9,49.33,58.25,39.11,3.325
380,18,Other,High School,1.23,4.93,0.18,4.82,1.16,11.39,8.49,67,356,0,1,Good,1,43.89,49.52,41.62,6.68
381,20,Other,High School,1.47,1.52,4.02,5.76,0.05,10.5,8.45,10,270,0,0,Average,2,18.3,83.25,61.1,6.452500000000001
382,24,Female,College,3.94,2.49,2.02,4.52,3.19,5.28,5.79,26,36,1,0,Good,9,46.46,77.44,29.04,3.7525
383,17,Other,College,6.55,3.71,2.02,4.19,1.62,8.09,6.51,25,39,0,1,Good,2,10.91,13.15,6.01,5.9425
384,20,Male,High School,2.11,1.95,3.76,4.61,1.17,9.32,6.21,14,225,1,1,Poor,1,35.85,99.95,63.39,6.68
385,19,Male,High School,3.06,2.64,4.52,4.42,0.92,8.37,5.23,26,222,1,0,Poor,5,12.07,80.67,2.54,5.64
386,22,Male,College,4.49,3.94,2.95,5.57,3.54,11.23,4.65,20,451,0,1,Good,5,33.6,16.56,78.3,6.7875
387,20,Male,College,4.01,2.19,0.28,2.24,3.44,5.32,6.02,83,267,0,1,Average,3,23.78,94.91,63.67,4.635
388,19,Female,College,6.79,0.14,0.2,2.72,2.14,7.12,6.22,111,128,0,0,Average,5,26.56,16.73,12.4,4.655
389,18,Male,College,6.04,3.73,4.68,3.6,1.64,11.85,6.26,84,422,1,0,Average,9,21.89,12.59,64.82,5.0475
390,20,Other,High School,6.49,4.52,2.95,4.71,3.83,7.88,4.49,0,140,1,1,Good,5,19.77,69.48,3.26,5.775
391,24,Male,High School,5.09,0.81,1.3,5.1,1.33,4.92,4.47,114,236,0,0,Poor,7,44.52,53.59,84.5,4.637499999999999
392,24,Other,College,3.55,1.5,4.54,3.97,0.46,6.12,4.56,30,470,0,0,Good,8,19.74,63.68,3.07,4.3825
393,24,Male,College,8.77,4.23,1.37,3.54,0.79,9.84,5.56,13,446,0,1,Average,3,23.64,60.97,12.95,6.205
394,18,Female,College,1.57,0.42,0.09,5.16,0.54,10.39,4.3,28,450,0,0,Average,4,44.05,56.47,97.28,6.8125
395,19,Male,College,3.59,1.07,3.32,3.48,0.87,4.26,4.91,117,378,1,1,Average,9,37.05,41.58,1.92,3.4575
396,22,Other,College,5.37,2.12,2.42,4.08,0.6,11.34,6.87,55,90,0,0,Average,7,31.79,67.14,5.12,5.387499999999999
397,19,Female,High School,9.75,0.99,4.55,5.16,1.68,8.11,5.22,17,361,0,0,Poor,5,14.87,72.72,83.38,5.7625
398,20,Female,High School,5.69,4.58,1.64,5.09,1.89,5.57,7.02,21,374,0,1,Average,1,12.9,39.22,91.89,5.66
399,24,Female,College,7.93,1.09,0.07,1.77,2.01,8.48,5.74,90,380,1,0,Poor,9,24.4,79.66,98.38,3.8775
400,19,Other,College,5.09,3.56,0.93,4.96,3.08,11.09,6.09,57,42,0,1,Poor,3,37.83,40.85,76.22,6.74
401,24,Female,High School,1.58,1.62,2.17,4.01,0.64,5.12,6.8,111,107,1,0,Poor,4,24.97,92.91,88.52,4.5825
402,24,Other,High School,2.99,2.0,0.38,3.07,3.26,5.64,4.3,17,436,0,1,Average,8,22.5,62.05,4.82,4.1025
403,23,Female,High School,1.35,1.68,2.43,3.27,1.62,5.49,6.16,42,110,1,1,Good,9,11.9,41.28,81.6,3.4
404,21,Other,High School,3.88,2.3,0.57,4.48,3.8,3.62,6.45,119,479,0,1,Poor,6,12.06,52.31,20.58,3.9125
405,21,Male,High School,7.55,4.64,1.88,3.15,0.18,7.44,6.01,30,309,0,0,Good,5,27.81,40.76,23.92,4.895
